#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
FabA                 PF07977.12   138 sve:SVEN_6242        -            183   1.9e-06   18.7   0.0   1   1   2.2e-07   7.5e-06   16.8   0.0     1   137    26   155    26   156 0.84 FabA-like domain
Enoyl_reductase      PF12241.7    236 sve:SVEN_5749        -            404   5.6e-81  262.4   0.0   1   1   6.4e-82   7.3e-81  262.1   0.0     1   217    86   307    86   322 0.94 Trans-2-enoyl-CoA reductase catalytic region
Eno-Rase_FAD_bd      PF07055.11    64 sve:SVEN_5749        -            404   1.8e-25   80.4   0.0   1   1   2.9e-26   3.3e-25   79.6   0.0     1    64   330   393   330   393 0.98 Enoyl reductase FAD binding domain
Eno-Rase_NADH_b      PF12242.7     79 sve:SVEN_5749        -            404   4.5e-23   72.1   0.0   1   1   6.7e-24   7.6e-23   71.3   0.0     3    79     7    84     5    84 0.93 NAD(P)H binding domain of trans-2-enoyl-CoA reductase
Aminotran_1_2        PF00155.20   363 sve:SVEN_6165        -            426   0.00019   11.8   0.0   1   2   0.00011    0.0038    7.5   0.0    14   103    53   135    42   139 0.75 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_6165        -            426   0.00019   11.8   0.0   2   2    0.0056      0.19    1.9   0.0   162   247   213   296   167   330 0.68 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_3413        -            386     3e-44  142.7   0.0   1   1   9.9e-46   3.4e-44  142.6   0.0     3   363    30   376    28   376 0.90 Aminotransferase class I and II
AMP-binding          PF00501.27   423 sve:SVEN_6357        -            607   5.7e-93  302.8   0.3   1   1     2e-94   6.9e-93  302.6   0.3     3   422    24   477    22   478 0.89 AMP-binding enzyme
ATP-grasp_3          PF02655.13   161 sve:SVEN_1083        -           1102   7.3e-08   23.8   0.0   1   2   0.00031     0.011    7.0   0.0    31   158   169   310   158   313 0.71 ATP-grasp domain
ATP-grasp_3          PF02655.13   161 sve:SVEN_1083        -           1102   7.3e-08   23.8   0.0   2   2     4e-06   0.00014   13.1   0.0     3   158   677   849   675   852 0.73 ATP-grasp domain
Aminotran_1_2        PF00155.20   363 sve:SVEN_3489        -            375   3.1e-05   14.4   0.0   1   1   1.6e-06   5.5e-05   13.5   0.0    49   188    31   148    24   149 0.86 Aminotransferase class I and II
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2208        -            347   1.8e-33  105.8   0.1   1   4      0.64       7.2   -1.9   0.0     2    17    78    93    77    98 0.81 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2208        -            347   1.8e-33  105.8   0.1   2   4      0.62       7.1   -1.8   0.5    75    84   127   136   123   141 0.81 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2208        -            347   1.8e-33  105.8   0.1   3   4       1.7        19   -3.2   0.0    64    81   160   177   150   180 0.72 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2208        -            347   1.8e-33  105.8   0.1   4   4   1.6e-34   1.8e-33  105.8   0.1     1    89   256   345   256   346 0.98 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Chal_sti_synt_N      PF00195.18   225 sve:SVEN_2208        -            347   3.8e-07   20.9   1.5   1   1   8.8e-08   9.9e-07   19.5   1.5    93   223    59   182    30   184 0.84 Chalcone and stilbene synthases, N-terminal domain
Chal_sti_synt_C      PF02797.14   151 sve:SVEN_2208        -            347   1.8e-06   19.1   0.0   1   1   3.8e-07   4.3e-06   17.9   0.0    43   147   249   344   239   346 0.84 Chalcone and stilbene synthases, C-terminal domain
AMP-binding          PF00501.27   423 sve:SVEN_5804        -            540   5.7e-85  276.5   0.0   1   1     2e-86   6.7e-85  276.3   0.0     3   422    48   443    46   444 0.87 AMP-binding enzyme
Aminotran_1_2        PF00155.20   363 sve:SVEN_4613        -            384   1.3e-10   32.1   0.0   1   1   4.7e-12   1.6e-10   31.8   0.0    42   237    57   220    22   329 0.75 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_0310        -            399   1.3e-75  245.9   0.0   1   1   4.4e-77   1.5e-75  245.7   0.0     2   363    46   390    45   390 0.97 Aminotransferase class I and II
AMP-binding          PF00501.27   423 sve:SVEN_6077        -            561   1.1e-80  262.3   0.0   1   1     4e-82   1.4e-80  262.1   0.0     6   422    53   451    48   452 0.84 AMP-binding enzyme
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6255        -            309   1.1e-16   52.0   0.0   1   2      0.29       9.9   -2.3   0.0    24    44    92   111    90   119 0.73 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6255        -            309   1.1e-16   52.0   0.0   2   2   1.2e-17   4.1e-16   50.2   0.0     1    89   219   308   219   309 0.95 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Aminotran_1_2        PF00155.20   363 sve:SVEN_3422        -            393     1e-69  226.5   0.0   1   1   3.5e-71   1.2e-69  226.3   0.0     4   363    31   389    28   389 0.95 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_0227        -            423   2.4e-05   14.7   0.0   1   1   1.2e-06     4e-05   14.0   0.0   134   233   189   284   170   316 0.78 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_2588        -            549   5.5e-19   59.6   0.0   1   1     3e-20     1e-18   58.7   0.0    75   252   186   397   182   529 0.66 Aminotransferase class I and II
AMP-binding          PF00501.27   423 sve:SVEN_6188        -            508  2.9e-114  373.0   0.0   1   1    1e-115  3.4e-114  372.8   0.0     4   422    20   410    17   411 0.90 AMP-binding enzyme
AMP-binding          PF00501.27   423 sve:SVEN_0982        -            656   6.4e-50  161.0   0.0   1   1   2.4e-51   8.3e-50  160.6   0.0     3   421    99   526    98   528 0.83 AMP-binding enzyme
Aminotran_1_2        PF00155.20   363 sve:SVEN_4888        -            476   0.00024   11.5   0.0   1   2     0.053       1.8   -1.3   0.0     8    58    67   115    66   153 0.72 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_4888        -            476   0.00024   11.5   0.0   2   2   2.2e-05   0.00076    9.8   0.0   151   224   211   280   172   316 0.79 Aminotransferase class I and II
Aminotran_1_2        PF00155.20   363 sve:SVEN_3379        -            454     3e-05   14.4   0.0   1   1   7.7e-06   0.00026   11.3   0.0    46   240    93   302    55   348 0.66 Aminotransferase class I and II
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6194        -            314   1.3e-32  103.1   1.9   1   3       0.2       3.3   -0.8   0.0    49    76   110   137    92   141 0.70 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6194        -            314   1.3e-32  103.1   1.9   2   3      0.39       6.6   -1.8   0.1    51    82   131   163   129   166 0.62 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6194        -            314   1.3e-32  103.1   1.9   3   3   1.9e-33   3.2e-32  101.8   0.1     2    90   221   309   220   309 0.97 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Chal_sti_synt_N      PF00195.18   225 sve:SVEN_6194        -            314   2.1e-08   25.0   0.7   1   2     0.049      0.83    0.1   0.0    15    34     4    23     2    41 0.81 Chalcone and stilbene synthases, N-terminal domain
Chal_sti_synt_N      PF00195.18   225 sve:SVEN_6194        -            314   2.1e-08   25.0   0.7   2   2   7.4e-09   1.3e-07   22.4   0.4    87   222    37   166    30   169 0.79 Chalcone and stilbene synthases, N-terminal domain
ACP_syn_III_C        PF08541.9     90 sve:SVEN_5050        -            402   8.9e-05   13.9   0.0   1   2     0.083       2.8   -0.6   0.0     1    19    43    61    43   112 0.78 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_5050        -            402   8.9e-05   13.9   0.0   2   2   1.5e-05   0.00049   11.5   0.0     1    43   306   348   306   397 0.74 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
AMP-binding          PF00501.27   423 sve:SVEN_0517        -           1826   7.9e-98  318.8   0.3   1   2   7.6e-99   1.3e-97  318.1   0.0     3   422   530   928   528   929 0.88 AMP-binding enzyme
AMP-binding          PF00501.27   423 sve:SVEN_0517        -           1826   7.9e-98  318.8   0.3   2   2      0.34       5.8   -3.6   0.1    27    54  1576  1603  1575  1605 0.89 AMP-binding enzyme
Condensation         PF00668.19   457 sve:SVEN_0517        -           1826   1.7e-27   87.3   0.0   1   1   1.6e-28   2.7e-27   86.6   0.0    41   341   109   398    98   487 0.88 Condensation domain
Aminotran_1_2        PF00155.20   363 sve:SVEN_1707        -            376   1.3e-67  219.6   0.0   1   1   4.5e-69   1.5e-67  219.4   0.0     4   363    36   367    34   367 0.94 Aminotransferase class I and II
Alk_phosphatase      PF00245.19   416 sve:SVEN_0046        -            393     0.016    5.3  10.7   1   2     0.014      0.49    0.3   3.2    76   131   157   212   153   225 0.71 Alkaline phosphatase
Alk_phosphatase      PF00245.19   416 sve:SVEN_0046        -            393     0.016    5.3  10.7   2   2   2.5e-05   0.00087    9.4   0.9   272   308   230   266   225   289 0.87 Alkaline phosphatase
Chal_sti_synt_C      PF02797.14   151 sve:SVEN_0493        -            361   1.6e-22   71.3   0.0   1   1   2.2e-23   2.5e-22   70.7   0.0    26   148   245   360   219   361 0.89 Chalcone and stilbene synthases, C-terminal domain
Chal_sti_synt_N      PF00195.18   225 sve:SVEN_0493        -            361   4.7e-20   63.1   0.5   1   1   2.3e-20   2.6e-19   60.6   0.5    70   224    64   211     5   212 0.76 Chalcone and stilbene synthases, N-terminal domain
ACP_syn_III_C        PF08541.9     90 sve:SVEN_0493        -            361   3.4e-14   44.1   0.0   1   1   6.6e-15   7.5e-14   43.0   0.0     3    90   271   361   269   361 0.94 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Aminotran_1_2        PF00155.20   363 sve:SVEN_1493        -            122     9e-09   26.0   0.0   1   1   2.9e-10   9.8e-09   25.9   0.0    90   198     6   100     1   113 0.87 Aminotransferase class I and II
AMP-binding          PF00501.27   423 sve:SVEN_0512        -           1514   9.2e-92  298.9   0.0   1   1   8.2e-93   1.4e-91  298.3   0.0     1   422   556   949   556   950 0.88 AMP-binding enzyme
Condensation         PF00668.19   457 sve:SVEN_0512        -           1514   2.9e-24   76.6   0.0   1   1   2.5e-25   4.3e-24   76.0   0.0    32   349   126   437   101   519 0.74 Condensation domain
Aminotran_1_2        PF00155.20   363 sve:SVEN_1500        -            379   3.3e-32  103.1   0.0   1   1   1.2e-33     4e-32  102.8   0.0     2   362    51   370    50   371 0.89 Aminotransferase class I and II
Hexose_dehydrat      PF03559.13   204 sve:SVEN_5994        -            471  2.4e-170  553.8   0.0   1   2   9.5e-91   3.2e-89  288.8   0.0     1   204    38   246    38   246 0.99 NDP-hexose 2,3-dehydratase
Hexose_dehydrat      PF03559.13   204 sve:SVEN_5994        -            471  2.4e-170  553.8   0.0   2   2   6.5e-83   2.2e-81  263.3   0.0     3   204   262   464   260   464 0.99 NDP-hexose 2,3-dehydratase
ACP_syn_III_C        PF08541.9     90 sve:SVEN_5825        -            418   1.2e-05   16.7   0.0   1   1   1.2e-06   4.2e-05   14.9   0.0     1    82   318   407   318   410 0.78 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
AMP-binding          PF00501.27   423 sve:SVEN_7440        -           1437  2.4e-100  327.1   0.0   1   1  1.9e-101  3.1e-100  326.7   0.0     2   422   503   921   502   922 0.86 AMP-binding enzyme
Condensation         PF00668.19   457 sve:SVEN_7440        -           1437   1.2e-59  193.2   0.0   1   1     1e-60   1.7e-59  192.7   0.0     5   439    44   463    42   482 0.91 Condensation domain
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2046        -            389   6.5e-05   14.3   1.5   1   3      0.12       3.9   -1.0   0.0    30    56    74   101    54   109 0.67 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2046        -            389   6.5e-05   14.3   1.5   2   3     0.095       3.2   -0.8   0.0    54    76   234   256   227   279 0.64 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
ACP_syn_III_C        PF08541.9     90 sve:SVEN_2046        -            389   6.5e-05   14.3   1.5   3   3   1.1e-05   0.00037   11.9   0.1     2    79   298   379   297   388 0.76 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
Cyclase_polyket      PF04673.11   104 sve:SVEN_5976        -            109   5.4e-47  149.6   0.0   1   1   1.8e-48     6e-47  149.5   0.0     1   104     2   106     2   106 0.98 Polyketide synthesis cyclase
Aminotran_1_2        PF00155.20   363 sve:SVEN_3711        -            365   5.3e-56  181.4   0.0   1   1   1.8e-57   6.1e-56  181.2   0.0     4   356    38   351    35   357 0.94 Aminotransferase class I and II
ACP_syn_III_C        PF08541.9     90 sve:SVEN_6412        -            404   3.7e-05   15.1   0.1   1   1   2.8e-06   9.4e-05   13.8   0.1     1    87   312   401   312   404 0.80 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
AMP-binding          PF00501.27   423 sve:SVEN_0510        -            533   1.2e-74  242.5   0.0   1   1   4.8e-76   1.6e-74  242.0   0.0     7   422    37   435    30   436 0.86 AMP-binding enzyme
#
# Program:         hmmscan
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SCAN
# Query file:      ./sve_all.fasta
# Target file:     ../2ndfind/2ndfind_converted.hmm
# Option settings: hmmscan --domtblout ./sve_domain_2ndfind.tsv --cpu 5 ../2ndfind/2ndfind_converted.hmm ./sve_all.fasta 
# Current dir:     /data/analysis/suecharo/KPHMMER_analysis/data/sve
